"B_ChannelType";"B_Frequency";"B_LNBNumber";"B_Modulation";"B_Onid";"B_Polarization";"B_ServiceType";"B_Sid";"B_SymbolRate";"B_SystemHidden";"B_Tsid";"H_New_ChannelNumber";"S_ChannelLock";"S_ChannelName";"S_ChannelName_ascii";"S_ChannelNumber";"S_FavoriteNumber";"S_LogoID";"S_LogoLock";"S_SatelliteName";"S_SatelliteName_ascii";"S_Scramble";"S_UserHidden";"S_UserModifiedLogo";"S_UserModifiedName"
"3";"12663";"52";"0";"1";"0";"1";"13141";"22008";"0";"1115";"563";"0";"0x54 0x00 0x56 0x00 0x31 0x00 0x20 0x00 0x4F 0x00 0x4F 0x00 0x45 0x00 ";"TV1 OOE";"563";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"10847";"52";"0";"1";"1";"1";"30196";"22008";"0";"1058";"564";"0";"0x54 0x00 0x56 0x00 0x33 0x00 0x30 0x00 0x31 0x00 0x39 0x00 0x36 0x00 ";"TV30196";"564";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12129";"52";"0";"1";"1";"1";"9910";"29702";"0";"1086";"565";"0";"0x54 0x00 0x56 0x00 0x35 0x00 0x20 0x00 0x4D 0x00 0x4F 0x00 0x4E 0x00 0x44 0x00 0x45 0x00 ";"TV5 MONDE";"565";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11538";"52";"0";"1";"1";"1";"6915";"22008";"0";"1022";"566";"0";"0x54 0x00 0x56 0x00 0x35 0x00 0x4D 0x00 0x4F 0x00 0x4E 0x00 0x44 0x00 0x45 0x00 0x20 0x00 0x45 0x00 0x55 0x00 0x52 0x00 0x4F 0x00 0x50 0x00 0x45 0x00 ";"TV5MONDE EUROPE";"566";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"10714";"52";"0";"1";"0";"1";"5902";"22008";"0";"1049";"567";"0";"0x54 0x00 0x56 0x00 0x41 0x00 0x20 0x00 0x4F 0x00 0x73 0x00 0x74 0x00 0x62 0x00 0x61 0x00 0x79 0x00 0x65 0x00 0x72 0x00 0x6E 0x00 0x20 0x00 0x48 0x00 0x44 0x00 ";"TVA Ostbayern HD";"567";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11611";"52";"0";"1";"0";"1";"5145";"22008";"0";"1027";"568";"0";"0x54 0x00 0x56 0x00 0x43 0x00 0x49 0x00 ";"TVCI";"568";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11626";"52";"0";"1";"1";"1";"4401";"22008";"0";"1028";"569";"0";"0x54 0x00 0x56 0x00 0x45 0x00 0x20 0x00 0x49 0x00 0x4E 0x00 0x54 0x00 0x45 0x00 0x52 0x00 0x4E 0x00 0x41 0x00 0x43 0x00 0x49 0x00 0x4F 0x00 0x4E 0x00 0x41 0x00 0x4C 0x00 0x20 0x00 0x45 0x00 0x55 0x00 0x52 0x00 0x4F 0x00 0x50 0x00 0x41 0x00 ";"TVE INTERNACIONAL EUROPA";"569";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11067";"52";"0";"1";"1";"1";"31306";"22008";"0";"1040";"570";"0";"0x54 0x00 0x56 0x00 0x47 0x00 0x41 0x00 ";"TVGA";"570";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11611";"52";"0";"1";"0";"1";"5601";"22008";"0";"1027";"571";"0";"0x54 0x00 0x56 0x00 0x52 0x00 0x55 0x00 0x53 0x00 ";"TVRUS";"571";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"10743";"52";"0";"1";"0";"1";"28726";"22008";"0";"1051";"572";"0";"0x54 0x00 0x65 0x00 0x73 0x00 0x74 0x00 0x2D 0x00 0x52 0x00 ";"Test-R";"572";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12633";"52";"0";"1";"0";"1";"12629";"22008";"0";"1113";"573";"0";"0x54 0x00 0x72 0x00 0x61 0x00 0x75 0x00 0x6D 0x00 0x66 0x00 0x72 0x00 0x61 0x00 0x75 0x00 0x65 0x00 0x6E 0x00 0x20 0x00 0x54 0x00 0x56 0x00 ";"Traumfrauen TV";"573";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12663";"52";"0";"1";"0";"2";"13136";"22008";"0";"1115";"574";"0";"0x55 0x00 0x31 0x00 0x20 0x00 0x54 0x00 0x69 0x00 0x72 0x00 0x6F 0x00 0x6C 0x00 ";"U1 Tirol";"574";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12168";"52";"0";"1";"1";"1";"9305";"29702";"0";"1088";"575";"0";"0x55 0x00 0x53 0x00 0x48 0x00 0x55 0x00 0x41 0x00 0x49 0x00 0x41 0x00 0x20 0x00 0x54 0x00 0x56 0x00 ";"USHUAIA TV";"575";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11553";"52";"0";"1";"0";"1";"5803";"22008";"0";"1023";"576";"0";"0x55 0x00 0x6C 0x00 0x6D 0x00 0x2D 0x00 0x41 0x00 0x6C 0x00 0x6C 0x00 0x67 0x00 0xC3 0x00 0xA4 0x00 0x75 0x00 0x20 0x00 0x48 0x00 0x44 0x00 ";"Ulm-Allgu HD";"576";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11973";"52";"0";"1";"1";"1";"28656";"27507";"0";"1078";"577";"0";"0x56 0x00 0x48 0x00 0x31 0x00 ";"VH1";"577";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11973";"52";"0";"1";"1";"1";"28657";"27507";"0";"1078";"578";"0";"0x56 0x00 0x48 0x00 0x31 0x00 0x20 0x00 0x43 0x00 0x6C 0x00 0x61 0x00 0x73 0x00 0x73 0x00 0x69 0x00 0x63 0x00 ";"VH1 Classic";"578";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11856";"52";"0";"1";"1";"1";"8207";"29702";"0";"1072";"579";"0";"0x56 0x00 0x49 0x00 0x43 0x00 0x45 0x00 0x4C 0x00 0x41 0x00 0x4E 0x00 0x44 0x00 ";"VICELAND";"579";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12663";"52";"0";"1";"0";"1";"13107";"22008";"0";"1115";"580";"0";"0x56 0x00 0x49 0x00 0x53 0x00 0x49 0x00 0x54 0x00 0x2D 0x00 0x58 0x00 0x2E 0x00 0x74 0x00 0x76 0x00 ";"VISIT-X.tv";"580";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12187";"52";"0";"1";"0";"1";"12060";"27507";"0";"1089";"581";"0";"0x56 0x00 0x4F 0x00 0x58 0x00 ";"VOX";"581";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12226";"52";"0";"1";"0";"1";"28805";"27507";"0";"1091";"582";"0";"0x56 0x00 0x4F 0x00 0x58 0x00 0x20 0x00 0x41 0x00 0x75 0x00 0x73 0x00 0x74 0x00 0x72 0x00 0x69 0x00 0x61 0x00 ";"VOX Austria";"582";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12226";"52";"0";"1";"0";"1";"28820";"27507";"0";"1091";"583";"0";"0x56 0x00 0x4F 0x00 0x58 0x00 0x20 0x00 0x43 0x00 0x48 0x00 ";"VOX CH";"583";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11244";"52";"0";"1";"0";"1";"13222";"22008";"0";"1003";"584";"0";"0x56 0x00 0x6F 0x00 0x6C 0x00 0x6B 0x00 0x73 0x00 0x6D 0x00 0x75 0x00 0x73 0x00 0x69 0x00 0x6B 0x00 ";"Volksmusik";"584";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12168";"52";"0";"1";"1";"1";"9304";"29702";"0";"1088";"585";"0";"0x57 0x00 0x39 0x00 ";"W9";"585";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12265";"52";"0";"1";"0";"2";"28476";"27507";"0";"1093";"586";"0";"0x57 0x00 0x44 0x00 0x52 0x00 0x20 0x00 0x32 0x00 0x20 0x00 0x52 0x00 0x68 0x00 0x65 0x00 0x69 0x00 0x6E 0x00 0x6C 0x00 0x61 0x00 0x6E 0x00 0x64 0x00 ";"WDR 2 Rheinland";"586";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12265";"52";"0";"1";"0";"2";"28477";"27507";"0";"1093";"587";"0";"0x57 0x00 0x44 0x00 0x52 0x00 0x20 0x00 0x33 0x00 ";"WDR 3";"587";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12265";"52";"0";"1";"0";"2";"28478";"27507";"0";"1093";"588";"0";"0x57 0x00 0x44 0x00 0x52 0x00 0x20 0x00 0x34 0x00 ";"WDR 4";"588";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12265";"52";"0";"1";"0";"2";"28479";"27507";"0";"1093";"589";"0";"0x57 0x00 0x44 0x00 0x52 0x00 0x20 0x00 0x35 0x00 ";"WDR 5";"589";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12604";"52";"0";"1";"0";"1";"28534";"22008";"0";"1111";"590";"0";"0x57 0x00 0x44 0x00 0x52 0x00 0x20 0x00 0x41 0x00 0x61 0x00 0x63 0x00 0x68 0x00 0x65 0x00 0x6E 0x00 ";"WDR Aachen";"590";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12421";"52";"0";"1";"0";"1";"28306";"27507";"0";"1201";"591";"0";"0x57 0x00 0x44 0x00 0x52 0x00 0x20 0x00 0x42 0x00 0x69 0x00 0x65 0x00 0x6C 0x00 0x65 0x00 0x66 0x00 0x65 0x00 0x6C 0x00 0x64 0x00 ";"WDR Bielefeld";"591";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12604";"52";"0";"1";"0";"1";"28536";"22008";"0";"1111";"592";"0";"0x57 0x00 0x44 0x00 0x52 0x00 0x20 0x00 0x42 0x00 0x6F 0x00 0x6E 0x00 0x6E 0x00 ";"WDR Bonn";"592";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12421";"52";"0";"1";"0";"1";"28307";"27507";"0";"1201";"593";"0";"0x57 0x00 0x44 0x00 0x52 0x00 0x20 0x00 0x44 0x00 0x6F 0x00 0x72 0x00 0x74 0x00 0x6D 0x00 0x75 0x00 0x6E 0x00 0x64 0x00 ";"WDR Dortmund";"593";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12421";"52";"0";"1";"0";"1";"28308";"27507";"0";"1201";"594";"0";"0x57 0x00 0x44 0x00 0x52 0x00 0x20 0x00 0x44 0x00 0xC3 0x00 0xBC 0x00 0x73 0x00 0x73 0x00 0x65 0x00 0x6C 0x00 0x64 0x00 0x6F 0x00 0x72 0x00 0x66 0x00 ";"WDR Dsseldorf";"594";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12604";"52";"0";"1";"0";"1";"28537";"22008";"0";"1111";"595";"0";"0x57 0x00 0x44 0x00 0x52 0x00 0x20 0x00 0x44 0x00 0x75 0x00 0x69 0x00 0x73 0x00 0x62 0x00 0x75 0x00 0x72 0x00 0x67 0x00 ";"WDR Duisburg";"595";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12421";"52";"0";"1";"0";"1";"28309";"27507";"0";"1201";"596";"0";"0x57 0x00 0x44 0x00 0x52 0x00 0x20 0x00 0x45 0x00 0x73 0x00 0x73 0x00 0x65 0x00 0x6E 0x00 ";"WDR Essen";"596";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12265";"52";"0";"1";"0";"2";"28483";"27507";"0";"1093";"597";"0";"0x57 0x00 0x44 0x00 0x52 0x00 0x20 0x00 0x45 0x00 0x76 0x00 0x65 0x00 0x6E 0x00 0x74 0x00 ";"WDR Event";"597";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12604";"52";"0";"1";"0";"1";"28544";"22008";"0";"1111";"598";"0";"0x57 0x00 0x44 0x00 0x52 0x00 0x20 0x00 0x48 0x00 0x44 0x00 0x20 0x00 0x41 0x00 0x61 0x00 0x63 0x00 0x68 0x00 0x65 0x00 0x6E 0x00 ";"WDR HD Aachen";"598";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12421";"52";"0";"1";"0";"1";"28326";"27507";"0";"1201";"599";"0";"0x57 0x00 0x44 0x00 0x52 0x00 0x20 0x00 0x48 0x00 0x44 0x00 0x20 0x00 0x42 0x00 0x69 0x00 0x65 0x00 0x6C 0x00 0x65 0x00 0x66 0x00 0x65 0x00 0x6C 0x00 0x64 0x00 ";"WDR HD Bielefeld";"599";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12604";"52";"0";"1";"0";"1";"28546";"22008";"0";"1111";"600";"0";"0x57 0x00 0x44 0x00 0x52 0x00 0x20 0x00 0x48 0x00 0x44 0x00 0x20 0x00 0x42 0x00 0x6F 0x00 0x6E 0x00 0x6E 0x00 ";"WDR HD Bonn";"600";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12421";"52";"0";"1";"0";"1";"28327";"27507";"0";"1201";"601";"0";"0x57 0x00 0x44 0x00 0x52 0x00 0x20 0x00 0x48 0x00 0x44 0x00 0x20 0x00 0x44 0x00 0x6F 0x00 0x72 0x00 0x74 0x00 0x6D 0x00 0x75 0x00 0x6E 0x00 0x64 0x00 ";"WDR HD Dortmund";"601";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12421";"52";"0";"1";"0";"1";"28328";"27507";"0";"1201";"602";"0";"0x57 0x00 0x44 0x00 0x52 0x00 0x20 0x00 0x48 0x00 0x44 0x00 0x20 0x00 0x44 0x00 0xC3 0x00 0xBC 0x00 0x73 0x00 0x73 0x00 0x65 0x00 0x6C 0x00 0x64 0x00 0x6F 0x00 0x72 0x00 0x66 0x00 ";"WDR HD Dsseldorf";"602";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
